year,month,day,hour,flow_cfs,Source
1987,3,12,18,9190,USGS_14301000
1987,3,13,0,9190,USGS_14301000
1987,3,13,6,9540,USGS_14301000
1987,3,13,12,9940,USGS_14301000
1987,3,13,18,10100,USGS_14301000
1987,3,14,0,10200,USGS_14301000
1987,3,14,6,10100,USGS_14301000
1987,3,14,12,9880,USGS_14301000
1987,3,14,18,9450,USGS_14301000
1987,3,15,0,8980,USGS_14301000
1987,3,15,6,8540,USGS_14301000
1987,3,15,12,8110,USGS_14301000
1987,3,15,18,7670,USGS_14301000
1987,3,16,0,7260,USGS_14301000
1987,3,16,6,6860,USGS_14301000
1987,3,16,12,6480,USGS_14301000
1987,3,16,18,6110,USGS_14301000
1987,3,17,0,5810,USGS_14301000
1987,3,17,6,5770,USGS_14301000
1987,3,17,12,5670,USGS_14301000
1987,3,17,18,5500,USGS_14301000
1987,3,18,0,5400,USGS_14301000
1987,3,18,6,5440,USGS_14301000
1987,3,18,12,5410,USGS_14301000
1987,3,18,18,5290,USGS_14301000
1987,3,19,0,5140,USGS_14301000
1987,3,19,6,4980,USGS_14301000
1987,3,19,12,4820,USGS_14301000
1987,3,19,18,4660,USGS_14301000
1987,3,20,0,4560,USGS_14301000
1987,3,20,6,4410,USGS_14301000
1987,3,20,12,4240,USGS_14301000
1987,3,20,18,4120,USGS_14301000
1987,3,21,0,3980,USGS_14301000
1987,3,21,6,3830,USGS_14301000
1987,3,21,12,3720,USGS_14301000
1987,3,21,18,3590,USGS_14301000
1987,3,22,0,3460,USGS_14301000
1987,3,22,6,3330,USGS_14301000
1987,3,22,12,3220,USGS_14301000
1987,3,22,18,3120,USGS_14301000
1987,3,23,0,3020,USGS_14301000
1987,3,23,6,2960,USGS_14301000
1987,3,23,12,2920,USGS_14301000
1987,3,23,18,2860,USGS_14301000
1987,3,24,0,2780,USGS_14301000
1987,3,24,6,2710,USGS_14301000
1987,3,24,12,2650,USGS_14301000
1987,3,24,18,2580,USGS_14301000
1987,3,25,0,2500,USGS_14301000
1987,3,25,6,2430,USGS_14301000
1987,3,25,12,2370,USGS_14301000
