year,month,day,flow_cfs,Source
2011,5,19,10.1000,DSBT2_timeseries.csv
2011,5,20,9.6600,DSBT2_timeseries.csv
2011,5,21,9.7000,DSBT2_timeseries.csv
2011,5,22,9.2800,DSBT2_timeseries.csv
2011,5,23,9.9400,DSBT2_timeseries.csv
2011,5,24,12.7000,DSBT2_timeseries.csv
2011,5,25,9.8600,DSBT2_timeseries.csv
2011,5,26,8.5800,DSBT2_timeseries.csv
2011,5,27,7.8600,DSBT2_timeseries.csv
2011,5,28,7.6900,DSBT2_timeseries.csv
2011,5,29,7.3700,DSBT2_timeseries.csv
2011,5,30,6.5400,DSBT2_timeseries.csv
2011,5,31,4.2500,DSBT2_timeseries.csv
2011,6,1,1.8500,DSBT2_timeseries.csv
2011,6,2,0.4900,DSBT2_timeseries.csv
2011,6,3,0.0400,DSBT2_timeseries.csv
2011,6,4,0.0400,DSBT2_timeseries.csv
2011,6,5,0.0400,DSBT2_timeseries.csv
2011,6,6,0.0400,DSBT2_timeseries.csv
2011,6,7,0.0300,DSBT2_timeseries.csv
2011,6,8,0.0300,DSBT2_timeseries.csv
2011,6,9,0.0300,DSBT2_timeseries.csv
2011,6,10,0.0300,DSBT2_timeseries.csv
2011,6,11,0.0200,DSBT2_timeseries.csv
2011,6,12,0.0200,DSBT2_timeseries.csv
2011,6,13,0.0200,DSBT2_timeseries.csv
2011,6,14,0.0100,DSBT2_timeseries.csv
2011,6,15,0.0100,DSBT2_timeseries.csv
2011,6,16,0.0000,DSBT2_timeseries.csv
2011,6,17,0.0000,DSBT2_timeseries.csv
2011,6,18,0.0000,DSBT2_timeseries.csv
2011,6,19,0.0000,DSBT2_timeseries.csv
